m, n, rs_src, cs_src, rs_dst, cs_dst, GB_per_s
4, 4, 4, 1, 1, 4, 16.695652
4, 8, 8, 1, 1, 8, 33.684212
4, 12, 12, 1, 1, 12, 50.305679
4, 16, 16, 1, 1, 16, 64.267784
4, 20, 20, 1, 1, 20, 84.581497
4, 24, 24, 1, 1, 24, 99.310349
4, 28, 28, 1, 1, 28, 118.414101
